AppID, Name, Release Date, Genre, Metacritic Score,User Rating,Full Price, Lowest Price
397740, Hylics, 2 Oct 2015, Indie-RPG, None,96, 1.99,0.99
397770, Meridian: Age of Invention, 30 Sep 2015, Casual, None,53, 1.99,0.39
397780, A Wise Use of Time, 4 Sep 2015, Indie-RPG, None,66, 2.79,2.09
397800, BattleQuiz, 3 Sep 2015, Casual-Indie, None,1, 1.99,0.49
397810, Super Bomb Rush!, 2 Feb 2016, Action-Adventure-Casual-Indie-Strategy, None, None, 5.59,3.99
397820, Let's Sing 2016, 21 Jan 2016, Casual, None,23, 18.99,12.72
397830, Zxill: A Legend of Time, 4 Sep 2015, Adventure-Indie-RPG, None,3, 4.99,3.99
397840, Car Mechanic Manager, 23 Sep 2015, Casual-Indie, None,20, 3.99,0.79
397860, Carnivore Land, 9 Mar 2016, Action-Indie, None,72, 5.59,3.35
397870, Arcane Sorcery, 15 Sep 2015, Indie-Strategy, None,33, 4.99,1.24
397940, No Time To Live, 30 Sep 2015, Adventure-Casual-Indie-Simulation, None,56, 1.59,0.55
397960, Mystery Expedition: Prisoners of Ice, 9 Nov 2015, Adventure-Casual, None,18, 4.99,1.24
397970, Abandoned: Chestnut Lodge Asylum, 24 Sep 2015, Adventure-Casual, None,51, 4.99,1.24
397980, Invasion, 18 Sep 2015, Action-Indie, None,27, 1.56,0.39
397990, Woof Blaster, 22 Sep 2015, Action-Indie, None,58, 0.00,0
398000, Little Big Adventure 2, 20 Oct 2015, Action-Adventure-RPG, None,99, 2.79,1.86
398020, Colony Assault, 15 Dec 2015, Action-Adventure-Indie-Simulation, None,13, 0.79,0.79
398070, Protoshift, 15 Jan 2016, Action-Indie, None,32, 0.79,0.39
398100, Highschool Romance, 18 Nov 2015, Casual-Indie, None,63, 6.99,3.14
398110, Reigning Cats, 28 Aug 2015, Casual-Indie-Simulation-Strategy, None,14, 3.99,1.99
398150, Ace of Protectors, 27 Jun 2016, Action-Adventure-Indie-RPG, None,37, 1.59,1.27
398160, Shapes of Gray, 23 Sep 2015, Action-Indie, None,98, 4.99,0.49
398170, Evochron Legacy, 18 Jan 2016, Indie-Simulation, None,56, 18.99,13.29
398180, Euclidean, 25 Sep 2015, Action-Casual-Indie,62,41, 3.99,1.89
398210, BlackShadows, 11 Sep 2015, Adventure-Indie, None,0, 1.99,0.33
398240, eMedia Interactive Rock Guitar, 7 Mar 2016, Audio Production-Education, None,1, 22.99,16.09
398250, Moonstrider, 30 Sep 2015, Action-Adventure-Indie, None,100, 8.99,6.74
398450, Absent, 31 Aug 2015, Adventure-Free to Play, None,49, 0.00,0
398460, Mooch, 7 Sep 2015, Adventure-Casual-Indie, None,96, 3.99,1.35
398480, Louie Cooks, 10 Nov 2015, Casual-Indie, None,16, 3.99,2.99
398530, Ghost Cleaner, 5 Nov 2015, Casual-Indie, None,41, 4.79,2.39
398620, Living Legends: The Frozen Fear Collection, 13 Oct 2015, Adventure-Casual, None,61, 14.99,3.74
398630, Twisted Lands Trilogy: Collector's Edition, 28 Oct 2015, Adventure-Casual, None,63, 14.99,3.74
398640, Bowl Bound College Football, 3 Sep 2015, Simulation-Sports-Strategy,80,16, 14.99,3.74
398670, Shadow Heroes: Vengeance In Flames, 20 May 2016, Action-Indie-Strategy, None,26, 6.99,4.68
398680, Ace Of Words, 13 May 2016, Casual-Indie, None,26, 3.97,1.35
398710, Timberman, 18 Sep 2015, Action-Casual-Indie, None,91, 0.79,0.39
398830, Goggles - World of Vaporia, 9 Oct 2015, Action-Adventure-Casual-Indie-Racing, None,16, 5.59,5.59
398840, War of Beach, 15 Oct 2015, Action-Free to Play-Simulation-Strategy, None,18, 0.00,0
398850, Epistory - Typing Chronicles, 30 Mar 2016, Action-Adventure-Indie,75,96, 10.99,6.29
398890, Zombie Gotchi, 23 Mar 2016, Casual-Indie-Simulation, None,45, 6.99,5.59
398900, Fjall, 7 Sep 2015, Action-Casual-Indie, None,100, 1.99,0.99
398920, Tisnart Tiles, 31 Aug 2015, Casual-Indie, None,41, 4.79,0.95
398930, MacGuffin, 18 Feb 2016, Action-Adventure-Indie, None,35, 1.99,0.99
398940, Respawn Man, 21 Dec 2015, Action-Indie, None,72, 3.99,1.59
398960, Hoven the Sages Spinel, 31 Aug 2015, Adventure-Casual-Indie-RPG, None,100, 1.98,0.99
398970, Fasaria World Online, 22 Feb 2015, Adventure-Indie-Massively Multiplayer-RPG-Strategy, None,7, 6.99,1.74
398980, Without Within 2, 9 Nov 2015, Indie, None,78, 3.99,2.99
399000, Porradaria Upgrade, 30 Sep 2015, Action-Indie, None,27, 1.99,1.59
399040, Legends of Solitaire: Curse of the Dragons, 28 Sep 2015, Casual-Indie, None,72, 5.97,2.03
399070, Dragon's Wake, 10 Dec 2015, Action-Adventure-Indie, None,75, 2.79,2.34
399090, It's time to get out from the solar system, 1 Sep 2015, Action-Adventure-Casual-Indie-RPG, None,1, 2.79,0.83
399100, Spheroid, 31 Aug 2015, Action-Indie, None,1, 1.59,0.47
399120, Prospekt, 18 Feb 2016, Action,43,11, 7.50,3.75
399140, Straima, 25 Sep 2015, Action-Indie, None,96, 4.98,2.19
399180, Actua Golf 3, 31 Aug 2015, Sports, None,16, 3.99,0.79
399230, Kitchen Simulator 2015, 2 Sep 2015, Action-Adventure-Casual-Simulation-Strategy, None,1, 0.79,0.39
399240, XNemesis, 7 Jun 2016, Action-Indie, None, None, 3.99,3.19
399260, Alice's Mom's Rescue, 3 Sep 2015, Action-Adventure-Indie, None,37, 1.59,0.79
399270, Quick Slick Deadly, 21 Sep 2015, Action-Indie-RPG, None,8, 1.59,0.19
399420, The Prism, 3 Sep 2015, Adventure-Indie-Strategy, None,33, 4.79,3.49
399430, Tinboy, 31 Aug 2015, Casual-Indie, None,21, 0.79,0.11
399520, Comedy Quest, 2 Sep 2015, Adventure-Casual-Free to Play-Indie, None,51, 0.00,0
399530, Hyspherical 2, 16 Feb 2016, Casual-Indie-Strategy, None,100, 2.79,2.09
399580, Nuclear Shot, 7 Sep 2015, Action-Indie, None,5, 0.79,0.39
399600, I and Me, 4 May 2016, Action-Indie, None,99, 6.99,4.19
399640, Flamebreak, 16 Oct 2015, Action-Indie-RPG, None,91, 6.99,2.09
399660, Battle Battalions, 3 Nov 2015, Action-Free to Play-Massively Multiplayer-Strategy, None,15, 0.00,0
399670, Game Corp DX, 2 Oct 2015, Indie-Simulation, None,72, 1.99,0.99
399700, Dsir, 10 May 2016, Adventure-Indie, None,33, 5.99,2.99
399780, Expand, Sep 30 2015, Adventure-Indie, None,81, 4.79,3.59
399790, Destiny Warriors RPG, 11 Sep 2015, Action-Adventure-Casual-Indie-RPG-Strategy, None,9, 0.79,0.11
399820, Kopanito All-Stars Soccer, 17 Sep 2015, Action-Indie-Sports, None,56, 8.99,2.69
399880, Amos From Outer Space, 6 Oct 2015, Casual, None,100, 4.99,2.49
399890, The Secret Order 2: Masked Intent, 5 Nov 2015, Adventure-Casual, None,58, 6.99,2.79
399900, Mad Snowboarding, 8 Sep 2015, Indie-Racing-Sports, None,23, 5.99,4.79
399910, Ookibloks, 8 Oct 2015, Action-Casual-Indie, None,98, 3.99,0.39
399920, Blowy Fish, 25 Sep 2015, Action-Casual, None,26, 1.59,0.79
400020, Atari Vault, 24 Mar 2016, Action-Adventure-Casual-Racing-RPG-Sports-Strategy, None,37, 14.99,5.99
400030, Cloney, 19 Jan 2016, Casual-Free to Play-Indie, None,11, 0.00,0
400040, ShareX, 2 Oct 2015, Audio Production-Design & Illustration-Photo Editing-Utilities-Video Production-Web Publishing, None,93, 0.00,0
400110, Else Heart.Break(), 24 Sep 2015, Adventure-Indie-RPG,79,30, 18.99,9.49
400130, Freedom Poopie, 16 Oct 2015, Indie, None,35, 0.00,0
400160, Concrete Jungle, 23 Sep 2015, Indie-Strategy,76,84, 9.99,4.99
400170, The Incredible Adventures of Van Helsing: Final Cut, 6 Nov 2015, Action-Adventure-Indie-RPG,79,33, 29.99,10.19
400200, The Mystery of a Lost Planet, 17 Dec 2015, Adventure-Casual, None,37, 3.99,2.39
400220, Bass Blocks, 15 Sep 2015, Action-Adventure-Indie-RPG, None,41, 3.99,3.39
400240, The Deer, 28 Mar 2016, Adventure-Indie, None,17, 0.59,0.11
400250, Heaven Island - VR MMO, 23 Dec 2015, Adventure-Indie-Massively Multiplayer, None,15, 0.79,0.39
400360, Adam's Venture: Origins, 1 Apr 2016, Adventure-Indie, None,39, 29.99,19.49
400370, Normality, 9 Oct 2015, Action-Adventure, None,26, 4.79,1.19
400380, Tactical Soccer The New Season, 20 Nov 2015, Indie-Simulation-Sports-Strategy, None,11, 6.98,2.37
400410, OASE - Other Age Second Encounter, 30 Sep 2015, Adventure-Casual-Indie-Simulation, None,3, 14.99,7.49
400470, The Seven Years War (1756-1763), 30 Oct 2015, Strategy, None,29, 14.99,11.24
400500, MadOut Ice Storm, 7 Sep 2015, Action-Indie-Racing-Simulation, None,11, 4.99,2.99
400510, The Final Take, 16 Jun 2016, Adventure-Indie, None, None, 1.59,0.54
400580, Black Closet, 16 Sep 2015, Indie-RPG-Simulation-Strategy, None,96, 14.99,8.99
400650, eMedia Guitar Method, 7 Mar 2016, Education, None, None, 29.99,20.99
400660, Reverse Crawl, 24 Sep 2015, Indie-RPG-Strategy, None,81, 4.79,1.62
400710, Bleeding Blocks, 15 Sep 2015, Action-Indie, None,58, 1.59,1.59
400740, VERGE:Lost chapter, 1 Oct 2015, Action-Adventure-Indie, None,21, 1.99,0.49
400760, ZenBlade, 29 Apr 2016, Action-Simulation-Sports, None,66, 10.99,6.99
400790, The Juicer, 11 Sep 2015, Action-Indie, None,56, 0.79,0.39
400800, MXGP2 - The Official Motocross Videogame, 7 Apr 2016, Racing-Simulation-Sports, None,37, 29.99,17.99
400880, Ultimate Rock Crawler, 25 Jan 2016, Indie-Racing-Simulation-Sports, None,6, 3.99,2.39
400910, Rabi-Ribi, 28 Jan 2016, Action-Adventure-Casual-Indie, None,98, 13.59,10.19
401090, MODO indie 10, 24 Sep 2015, Animation & Modeling-Design & Illustration, None,66, 229.99,8.99
401120, Anode, 5 Oct 2015, Action-Casual-Indie, None,78, 2.79,0.83
401170, Birth of Shadows, 5 Nov 2015, Action-Indie-RPG-Strategy, None,100, 3.99,2.99
401190, Dinosaur Hunt, 17 Sep 2015, Action-Adventure-Indie-Simulation, None,24, 0.80,0.24
401200, Invisible Apartment 2, 24 Sep 2015, Adventure-Indie, None,100, 5.59,3.74
401210, Puzzle Sages, 18 Jan 2016, RPG-Strategy, None,5, 1.59,1.27
401280, Nubs' Adventure, 12 Oct 2015, Action-Adventure-Indie, None,81, 4.99,2.49
401290, Nusakana, 19 Nov 2015, Adventure-Indie-RPG, None,66, 8.99,4.49
401330, Akuatica, 27 Nov 2015, Action-Adventure-Casual-Indie, None,33, 4.97,1.49
401360, The Aquatic Adventure of the Last Human, 19 Jan 2016, Action-Adventure-Indie,76,47, 6.99,3.49
401420, Match 3 Revolution, 11 Sep 2015, Action-Casual-Indie, None,23, 2.79,0.99
401510, Lavapools, 4 May 2016, Action-Indie, None,100, 3.99,2.79
401550, Legena: Union Tides, 8 Oct 2015, Indie-RPG, None,100, 2.99,2.99
401560, Broadside, 18 Sep 2015, Action-Adventure-Indie, None,4, 3.99,0.39
401680, POSTAL Redux, 20 May 2016, Action-Indie,54,93, 4.99,2.49
401690, Life in Bunker, 25 Feb 2016, Indie-Simulation-Strategy, None,26, 11.99,9.59
401780, Driveby Gangster, 10 Sep 2015, Action-Indie, None,4, 2.79,1.67
401810, Poi, 6 Nov 2015, Action-Adventure-Indie, None,88, 10.99,6.59
401820, FATED: The Silent Oath, 28 Apr 2016, Adventure,67,33, 6.99,6.99
401840, ChargeShot, 18 Sep 2015, Action-Indie, None,53, 6.99,0.69
401890, ARSLAN: THE WARRIORS OF LEGEND, 9 Feb 2016, Action,57,37, 49.99,24.99
402000, The Room of Black & White, 18 Dec 2015, Adventure-Indie, None,18, 3.99,2.79
402020, The Park, 27 Oct 2015, Adventure,67,30, 9.99,4.99
402030, Zenohell, 14 Oct 2015, Action, None,63, 6.99,1.74
402040, The Guest, 10 Mar 2016, Adventure-Indie,69,53, 6.99,2.09
402060, Californium, 17 Feb 2016, Adventure-Indie,64,30, 6.99,3.49
402120, Deathstate, 19 Oct 2015, Action-Adventure-Indie-RPG, None,69, 10.99,5.49
402150, String Theory, 17 Feb 2016, Casual, None,49, 5.95,1.19
402160, Star Command Galaxies, 17 Sep 2015, Indie-Simulation-Strategy, None,22, 10.99,5.49
402170, Puzzle Ball, 1 Oct 2015, Casual-Indie, None,6, 1.99,0.69
402180, Sakura Swim Club, 11 Sep 2015, Casual-Indie, None,63, 6.98,3.49
402190, Gamer Simulator, 22 Sep 2015, Action-Indie-Simulation, None,12, 0.79,0.39
402210, Airport Madness: Time Machine, 18 Sep 2015, Adventure, None,45, 4.99,0.99
402220, Lift It, 29 Sep 2015, Action-Adventure-Casual-Indie-Simulation-Sports, None,18, 3.99,1.59
402260, Dead Secret, 28 Mar 2016, Adventure-Indie, None,61, 10.99,7.25
402300, Dungeon Manager ZV, 16 Oct 2015, Simulation-Strategy, None,30, 6.99,3.49
402310, Overfall, 17 May 2016, Indie-RPG-Strategy, None,75, 10.99,6.99
402330, Press X to Not Die, 9 Oct 2015, Action-Indie, None,88, 1.99,0.47
402340, Blue Rider, 3 Mar 2016, Action-Indie, None,98, 9.99,5.99
402390, Hyperdrive Massacre, 12 Oct 2015, Action-Casual-Indie, None,100, 6.99,1.74
402430, Out of the Park Baseball 17, 22 Mar 2016, Indie-Simulation-Sports-Strategy,92,84, 29.99,14.99
402450, Linkrealms, 19 May 2016, Adventure-Indie-Massively Multiplayer-RPG, None,29, 0.00,0
402530, The Last Door: Season 2 - Collector's Edition, 29 Mar 2016, Adventure, None,98, 6.99,2.79
402560, Tabletopia, 28 Mar 2016, Casual-Indie-RPG-Simulation-Strategy, None,41, 6.99,6.99
402570, Atlas Reactor, 4 Oct 2016, Free to Play-Strategy, None,33, 0.00,0
402620, Kindred Spirits on the Roof, 12 Feb 2016, Adventure, None,98, 26.99,21.59
402630, The Coma: Cutting Class, 19 Oct 2015, Adventure-Indie,69,84, 6.99,4.54
402670, Space Thinger, 25 Sep 2015, Action-Indie-Simulation, None,5, 1.99,1.35
402800, Chunks, 11 Apr 2016, Indie-Simulation, None,63, 14.99,7.49
402840, Crusaders of the Lost Idols, 13 Oct 2015, Casual-Free to Play-Indie, None,61, 0.00,0
402850, Miner Mayhem, 23 Sep 2015, Action-Casual-Indie, None,14, 0.79,0.19
402880, Age of Barbarian Extended Cut, 3 Jun 2016, Action-Adventure-Indie-RPG, None,43, 9.99,8.99
402890, Nyctophilia, 23 Sep 2015, Adventure-Free to Play-Indie, None,22, 0.00,0
402970, Fringes of the Empire, 16 Nov 2015, Action-Adventure-Casual-Indie-RPG, None,100, 11.99,7.04
402980, Osteya, 20 Nov 2015, Action-Adventure-Casual-Indie, None,37, 4.79,0.69
403010, The Ultimate Showdown, 16 Sep 2015, Action-Indie-Simulation, None,5, 1.99,1.99
403040, Driver Booster 3 for STEAM, 28 Oct 2015, Utilities, None,47, 0.00,0
403070, Silver Creek Falls: Chapter 2, 30 Sep 2015, Adventure-Indie, None,84, 3.99,1.99
403090, Rescue Team 2, 23 Sep 2015, Casual-Simulation-Strategy, None,72, 3.99,0.99
403100, Rescue Team 3, 23 Sep 2015, Casual-Simulation-Strategy, None,78, 3.99,0.99
403120, THE GAME OF LIFE - The Official 2016 Edition, 3 Nov 2015, Casual, None,30, 3.99,1.99
403180, Draw a Stickman: EPIC 2, 6 Nov 2015, Adventure-Casual-Indie, None,63, 3.99,0.79
403190, Planetbase, 15 Oct 2015, Indie-Simulation-Strategy,70,49, 14.99,10.49
403200, Legends of Dawn Reborn, 20 Oct 2015, Action-Adventure-Indie-RPG, None,3, 19.90,5.97
403230, ZombieZoid Zenith, 30 Sep 2015, Action-Adventure-Indie, None,53, 4.79,2.79
403270, Cloudrift, 30 Oct 2015, Action-Casual-Indie, None,100, 6.99,5.59
403300, GravBlocks, 15 Dec 2015, Casual-Indie, None,6, 2.79,0.69
403390, Undercover Missions: Operation Kursk K-141, 11 Dec 2015, Adventure, None,15, 6.99,2.99
403400, ARCADE GAME SERIES: DIG DUG, 19 Apr 2016, Action, None,32, 2.79,2.79
403410, ARCADE GAME SERIES: Ms. PAC-MAN, 19 Apr 2016, Action, None,69, 2.79,2.79
403430, ARCADE GAME SERIES: GALAGA, 19 Apr 2016, Action, None,51, 2.79,2.79
403440, Evil Hazard, 16 Sep 2015, Action-Indie-RPG, None,27, 1.99,1.19
403460, SkyScrappers, 15 Oct 2015, Action, None,51, 9.99,3.99
403490, Lands of Hope Redemption, 15 Oct 2015, Adventure-RPG, None,23, 1.59,0.79
403510, Fairy Tale Mysteries 2: The Beanstalk, 8 Oct 2015, Adventure-Casual, None,49, 6.99,2.09
403560, Eaten Alive, 30 Sep 2015, Indie, None,4, 0.80,0.12
403570, Stigmat, 29 Sep 2015, Adventure-Indie, None,39, 3.92,0.47
403590, Klepto, 30 Jun 2016, Action-Indie-Simulation, None,16, 9.99,7.49
403660, Omnipresent, 28 Sep 2015, Indie-Strategy, None,11, 8.99,2.24
403670, Lumber Island - That Special Place, 1 Oct 2015, Adventure, None,43, 3.99,2.39
403680, Dexterity Ball 3D, 7 Dec 2015, Action-Indie-Racing, None,8, 4.99,3.34
403690, Codename: Rogue Fleet, 15 Jan 2016, Action-Free to Play-Indie, None,14, 0.00,0
403700, Zero Punctuation: Hatfall - Hatters Gonna Hat Edition, 20 Nov 2015, Action, None,69, 3.99,3.19
403740, GabeN: The Final Decision, 21 Sep 2015, Casual-RPG, None,18, 1.99,0.33
403780, Color Symphony 2, 16 Oct 2015, Action-Indie, None,100, 6.99,3.49
403830, The Consuming Shadow, 20 Nov 2015, Adventure, None,91, 6.99,3.49
403850, Sky To Fly: Faster Than Wind, 25 Mar 2016, Action-Adventure-Indie-Racing-Simulation-Sports, None,33, 2.79,1.39
403860, ALPAGES : THE FIVE BOOKS, 23 Oct 2015, Action-Adventure-Indie, None,11, 0.79,0.39
403880, MotoGP15 Compact, 10 Dec 2015, Racing-Simulation-Sports, None,12, 6.99,1.74
403900, Clergy Splode, 17 Sep 2015, Action-Indie, None,8, 0.79,0.11
403940, Dungelot: Shattered Lands, 18 Feb 2016, Action-Indie-RPG,78,61, 6.99,1.74
403950, Conquest of Elysium 4, 16 Nov 2015, Indie-Strategy, None,88, 18.99,6.45
403980, World Ship Simulator, 17 Nov 2015, Simulation, None,4, 10.99,5.49
404020, PresenZ, 28 Apr 2016, Video Production, None,32, 0.00,0
404030, Lucky Rabbit Reflex!, 9 Oct 2015, Casual-Indie-Simulation, None,100, 14.99,7.49
404040, Lords of Magic: Special Edition, 3 Dec 2015, RPG-Strategy, None,81, 3.99,1.35
404050, Black & White Bushido, 2 Oct 2015, Action, None,58, 6.99,1.39
404080, Murder, 21 Oct 2015, Adventure-Indie, None,7, 1.99,0.65
404100, STEEL STRIDER, 12 Nov 2015, Action-Indie, None,84, 4.79,2.39
404150, Lovely Weather We're Having, 10 Nov 2015, Casual-Indie-RPG-Simulation, None,18, 5.59,0.67
404180, Club Life, 13 Apr 2016, Adventure-Casual-Indie, None,63, 9.99,5.49
404270, All My Gods, 13 Oct 2015, Adventure-Casual-Simulation-Strategy, None,75, 2.79,1.99
404370, Tracks and Turrets, 23 Oct 2015, Action-Indie-Strategy, None, None, 7.99,7.99
404400, BADBLOOD, 13 Nov 2015, Casual-Indie-Sports, None,66, 5.59,3.91
404410, Endless Sky, 30 Oct 2015, Action-Adventure-Free to Play-RPG-Simulation, None,72, 0.00,0
404420, Sun Dogs, 29 Oct 2015, Adventure-Casual-Indie, None,43, 6.99,4.68
404460, Melter Man, 22 Sep 2015, Action-Adventure-Casual-Indie, None,100, 1.99,1.19
404480, SC2VN - The eSports Visual Novel, 22 Sep 2015, Adventure-Casual-Free to Play-Indie-RPG-Simulation, None,88, 0.00,0
404510, Heaven's Hope - Special Edition, 25 Feb 2016, Adventure,74,69, 15.99,3.99
404550, Dead Acres, 24 Nov 2015, Action-Adventure-Casual-Indie-Strategy, None,75, 3.99,1.19
404580, Relive, 15 Oct 2015, Adventure-Free to Play-Indie, None,26, 0.00,0
404620, The Political Machine 2016, 4 Feb 2016, Indie-Strategy, None,41, 6.99,1.74
404630, One Hundred Ways, 23 Oct 2015, Casual-Indie-Strategy, None,33, 6.99,2.37
404640, Game Tycoon 2, 8 Apr 2016, Indie-Simulation-Strategy, None,21, 10.99,5.24
404660, Vicky Saves the Big Dumb World, 1 Oct 2015, Action-Indie, None,61, 0.79,0.39
404690, This Book Is A Dungeon, 9 Oct 2015, Adventure-Indie, None,43, 4.79,0.95
404700, Curvatron, 29 Jan 2016, Casual-Indie, None,69, 0.79,0.47
404750, Carrotting Brain, 23 Oct 2015, Action-Indie, None,51, 5.99,2.69
404790, Godot Engine, 23 Feb 2016, Utilities, None,91, 0.00,0
404810, Escape from Puzzlegate, 14 Oct 2015, Casual-Indie, None,2, 1.59,1.59
404850, DARTHY, 16 Feb 2016, Casual-Indie, None,29, 0.79,0.39
404860, Inside Me, 29 Sep 2015, Action-Indie, None,53, 6.97,1.74
404890, U-Boats, 7 Jan 2016, Action-Indie, None,4, 3.99,3.99
404920, Emergency 2016, 15 Oct 2015, Simulation-Strategy, None,5, 14.99,7.49
405000, UTOPIA 9 - A Volatile Vacation, 5 May 2016, Action-Indie, None,93, 8.99,4.49
405010, Bitardia, 20 Nov 2015, Action-Adventure-Indie, None,66, 4.99,2.49
405040, Cold Dreams, 19 Oct 2015, Adventure-Indie, None,16, 1.99,0.69
405050, Fill Up!, 17 Feb 2016, Casual, None,3, 1.99,0.39
405070, The Worm, 29 Sep 2015, Casual-Indie, None, None, 3.99,0.59
405180, 123 Slaughter Me Street, 25 Sep 2015, Action-Indie, None,27, 5.59,3.35
405240, Queen Under The Mountain, 29 Sep 2015, Indie-Simulation, None,45, 22.99,19.54
405310, LEGO MARVEL's Avengers, 26 Jan 2016, Action-Adventure, None,66, 24.99,14.99
405370, Sky Break, 22 Oct 2015, Action-Adventure-Indie-RPG, None,58, 10.99,7.25
405440, Ares Omega, 11 Mar 2016, Action-Indie-RPG,49,1, 6.99,1.39
405470, Audials One Suite 2016, 23 Oct 2015, Audio Production-Utilities-Video Production, None,37, 49.99,19.99
405500, Dangerous Golf, 2 Jun 2016, Action-Sports,54,26, 14.99,8.99
405530, Veer, 13 Apr 2016, Indie, None,84, 1.99,1.99
405540, Ninja Senki DX, 23 Feb 2016, Action-Indie,72,37, 3.99,0.79
405550, Jet Set Knights, 7 Apr 2016, Action-Indie, None,66, 6.99,3.14
405590, Stone Tales, 11 Dec 2015, Adventure-Indie, None,29, 0.79,0.79
405610, Flight of the Paladin, 23 Oct 2015, Action-Adventure-Indie-Strategy, None,16, 0.79,0.19
405640, Pony Island, 4 Jan 2016, Indie,86,93, 3.99,2.39
405650, Zero Reflex : Black Eye Edition, 4 Nov 2015, Action-Indie, None,61, 2.99,1.19
405690, Audials Moviebox 2016, 23 Oct 2015, Audio Production-Utilities-Video Production, None, None, 29.99,26.99
405700, Audials Tunebite Platinum 2016, 23 Oct 2015, Audio Production-Utilities, None,11, 39.99,13.19
405720, Perfect Universe - Play with Gravity, 26 Feb 2016, Action-Indie, None,88, 6.99,3.49
405780, Alpha Polaris : A Horror Adventure Game, 21 Oct 2015, Adventure-Indie, None,37, 6.99,2.09
405810, Valzar, 22 Dec 2015, Action-Adventure-Indie, None,3, 6.99,6.99
405820, Turok, 17 Dec 2015, Action-Adventure, None,96, 14.99,5.99
405860, Super Ubie Island REMIX, 15 Jan 2016, Action-Adventure-Indie, None,63, 6.99,1.39
405900, Disgaea PC, 24 Feb 2016, RPG,74,66, 14.99,11.24
405950, Lowglow, 3 Dec 2015, Adventure-Casual-Indie, None,93, 5.59,1.39
405960, Sunken, 26 May 2016, Action-Indie-RPG, None,16, 6.99,4.19
405970, Flat Kingdom Paper's Cut Edition, 15 Apr 2016, Action-Adventure-Indie, None,93, 5.59,2.79
405980, Legend of Dungeon: Masters, 30 Nov 2015, Casual-Free to Play-Indie-Massively Multiplayer-RPG, None,21, 0.00,0
406030, Professor Teaches Word 2016, 8 Oct 2015, Software Training, None,100, 10.99,6.59
406040, Professor Teaches Access 2016, 12 Oct 2015, Software Training, None, None, 10.99,5.49
406050, Professor Teaches Excel 2016, 7 Oct 2015, Software Training, None, None, 10.99,5.49
406060, Professor Teaches PowerPoint 2016, 7 Oct 2015, Software Training, None, None, 10.99,5.49
406080, Ant War: Domination, 2 Oct 2015, Casual-Indie-Simulation-Strategy, None,11, 1.99,0.19
406090, Lost Moon, 28 Sep 2015, Indie, None,11, 5.59,2.79
406110, Asdivine Hearts, 1 Feb 2016, Adventure-Casual-Indie-RPG, None,63, 8.99,7.19
406120, Astral Breakers, 4 Feb 2016, Action-Casual-Indie, None,33, 3.99,1.99
406130, DarkMaus, 26 Jan 2016, Action-Indie-RPG,83,78, 6.99,3.49
406150, Refunct, 16 Oct 2015, Adventure-Casual-Indie, None,93, 1.99,0.99
406170, Vortex: The Gateway, 22 Mar 2016, Action-Adventure-Indie, None,26, 14.99,3.74
406280, DesertLand 2115, 30 Oct 2015, Action-Indie, None,16, 3.99,1.99
406290, Twilight Struggle, 13 Apr 2016, Simulation-Strategy, None,63, 10.99,6.59
406300, Lighthockey, 30 Oct 2015, Action-Casual-Indie-Sports, None,41, 1.59,1.59
406310, Stop Online - Battle of Words, 15 Jan 2016, Casual-Indie, None,26, 3.99,0.99
406400, Axes and Arrows, 8 Oct 2015, Action-Indie, None,26, 6.99,3.49
406410, Minigolf VR, 30 Mar 2016, Casual-Indie-Sports, None,43, 14.99,7.49
406650, Ratings War, 2 Oct 2015, Indie-RPG, None,63, 1.99,1.31
406670, Impossible Geometry, 12 May 2016, Adventure-Casual-Indie, None,26, 1.99,1.69
406690, Roses and Gems, 18 Mar 2016, Action-Indie, None,100, 3.99,2.79
406720, Alekhine's Gun, 11 Mar 2016, Action-Adventure,40,32, 29.99,14.99
406730,"1,000 Heads Among the Trees", 11 Dec 2015, Indie, None,51, 4.99,2.49
406760,"FL337 - """"Fleet""", 17 Nov 2015, Action-Adventure-Indie,None,41, 6.99,2.38
406780, Welcome to Boon Hill, 31 Oct 2015, Indie-Simulation, None,84, 3.99,1.99
406830, Professor Teaches OneNote 2016, 21 Mar 2016, Software Training, None, None, 10.99,4.06
406840, Professor Teaches Outlook 2016, 12 Oct 2015, Software Training, None, None, 10.99,5.49
406870, Eventide: Slavic Fable, 28 Jan 2016, Adventure-Casual, None,99, 6.99,3.84
406920, Monsterland, 14 Dec 2015, Action-Adventure-Indie, None,100, 0.79,0.52
406930, Epic Showdown, 27 Oct 2015, Action-Casual-Indie, None,6, 3.99,0.69
406940, Dub Dash, 16 Feb 2016, Action-Indie-Racing, None,45, 3.99,1.99
407000, Survival Is Not Enough, 2 Oct 2015, Action-Adventure-RPG, None,8, 5.59,0.69
407020, Star Sky - , 23 Oct 2015, Adventure-Casual-Indie, None,43, 2.79,0.83
407060, AltspaceVR, 31 Mar 2016, Casual-Free to Play-Massively Multiplayer-Simulation, None, None, 0.00,0
407100, Gulf of Aden - Task Force Somalia, 14 Dec 2015, Action-Indie-Simulation-Strategy, None,100, 6.99,3.14
407120, Soccer Manager 2016, 7 Oct 2015, Free to Play-Indie-Sports-Strategy, None,33, 0.00,0
407150, Trap Them - Sniper Edition, 9 Oct 2015, Action-Adventure-Casual-Indie-Strategy, None,30, 2.79,0.69
407190, Club Manager 2016, 19 Nov 2015, Simulation-Sports-Strategy, None,15, 18.99,6.26
